电影ID,电影名,海报路径,星级,评论
1291583,天空之城,电影海报\1291583_天空之城.jpg,4,宫崎骏的麻花辫情节，在女性角色鼓起勇气放弃自我桎梏的时候这条麻花辫就会被削下
1291583,天空之城,电影海报\1291583_天空之城.jpg,5,人类历史上昙花一现的飞艇时代竟然衍生出了这么波澜壮阔的故事，尽管早期画风有点幼稚，但想象力就是让人叹为观止。我最敬佩的，是当初决定离开天空之城的先人，因为那需要太多的勇气！
1291583,天空之城,电影海报\1291583_天空之城.jpg,4,-  重看。开场到两人降落天空之城纯五星，开放合成的魅力，人物的魅力，接近完美的动作、语气和去景深化的横移与斜角构图，废土对于宫崎骏而言不是背景板而是承载知识分子情怀的开放世界：没有人不会为Laputa被时间之树所缠绕的机器人坟冢动容哭泣，但这些终究还不够。刻板得迂腐的性别书写（多次强调男性气质并构成驱动，以及巴鲁视角几乎是宅男式的）被幽默消解了部分，但希达从头到尾也没建立真正的主体性而更多是作为拥有不可知技术力量的大他者象征的少女符号（无论海盗婆婆、还是珊/娜乌西卡都丰满太多），所以最做作的一段来了：由王座前对峙时希达的一段长独白进行堪称机械的“主旨提炼”（何必？），和刻板的反派塑造一并造成后半段语气的失衡，合力念出的毁灭咒语没能迎来它真正的能量（仅留视觉上的“脱落”），于是显得遗憾
1291583,天空之城,电影海报\1291583_天空之城.jpg,5,喜欢工业革命时期笨拙又功能性的全机械化的东西，觉得发明家很了不起
1291583,天空之城,电影海报\1291583_天空之城.jpg,0,音乐洗涤心灵系列
1291583,天空之城,电影海报\1291583_天空之城.jpg,5,我愿意给10颗星！！！！！！！！！！
1291583,天空之城,电影海报\1291583_天空之城.jpg,5,多年后重看天空之城才能更加明白，宫崎骏对细节的处理的用心不仅仅是一时的感动你，宫崎骏能通过他的作品来让你逐渐明白生活的可贵，来明白爱与和平的作用。但就……还是早恋！
,天空之城,,5,
1291583,天空之城,电影海报\1291583_天空之城.jpg,5,抱歉，来晚了。现在的希达变成了朵拉婆婆了吗？
1291583,天空之城,电影海报\1291583_天空之城.jpg,4,最喜欢的动画
3102668,天降美食,电影海报\3102668_天降美食.jpg,5,优秀动画片的世界里绝不应该只有皮克斯。
3102668,天降美食,电影海报\3102668_天降美食.jpg,3,剧情一般，但最感动的是最后爸爸不能言说的爱意
3102668,天降美食,电影海报\3102668_天降美食.jpg,0,动画版2012- -囧
3102668,天降美食,电影海报\3102668_天降美食.jpg,4,2012美食版
3102668,天降美食,电影海报\3102668_天降美食.jpg,3,在我看来，处处是惊喜。“把儿童读物原著以最高的完成度搬上银幕，视觉的奇趣精巧让人几乎能品尝到天降美食的可口香味”、“老少咸宜的幽默、张弛有度的叙事、呆而不烦的洋相、纯而不蠢的天真，观影过程十分愉悦”、“大面积、大胆的改编让人捏一把汗，结果却是忠于原著、高于原著”
3102668,天降美食,电影海报\3102668_天降美食.jpg,5,典型的美國式喜劇 異想天開，但是笑聲並不空洞。值得看的電影。sony的翻身之作
3102668,天降美食,电影海报\3102668_天降美食.jpg,3,无功无过，创意不错...
3102668,天降美食,电影海报\3102668_天降美食.jpg,2,如果交给皮克斯，可以拍成一部十五分钟的经典短片，长片，还是算了，一拉长就成肥皂剧了
3102668,天降美食,电影海报\3102668_天降美食.jpg,4,哈哈，为什么kiss的时候要鼓起腮帮子，太可爱了，是鼻子太大了吗？
3102668,天降美食,电影海报\3102668_天降美食.jpg,4,三星半
,天降美食,,4,
3102668,天降美食,电影海报\3102668_天降美食.jpg,4,掉只烤鸭砸死我吧
3102668,天降美食,电影海报\3102668_天降美食.jpg,4,想象力也太细致了点儿吧
3102668,天降美食,电影海报\3102668_天降美食.jpg,3,恩...我想来碗卤煮
3102668,天降美食,电影海报\3102668_天降美食.jpg,3,我喜欢这个故事，在我的梦中有这种类似的场景。让我好好做场白日梦吧。
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,5,很好的片子！
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,4,这绝对是六公主的压箱神作
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,5,治愈，我们需要这样的电影而不是一堆整容的纨绔子弟在屏幕前演王子公主
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,5,是不是都是看了人间放映厅的解说来的????看解说都给我哭死了
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,4,扣掉一颗星，是倔强地提醒自己：美好太罕见。就好比如报纸早已消失一样，报摊为生的阿呆又是什么后续。
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,5,简单而动人，完全可以理解为什么这么高分。
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,5,如此真挚，太感人了。
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,4,简单的剧情，温暖的画面，30年后，阿呆奶奶留下的大杂院里的一间房，五婶的一间房拆迁，不是母子胜似母子的两个人，住进了高层，用2000万买了股票，多年后股票剩下20多万零头，两人相依为命在北京街头卖煎饼果子
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,5,看哭了。阿呆是幸运的。爷爷奶奶爱他。水果摊阿姨爱他。邻居们也爱他。
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,5,"有很多大题材的电影拍了就容易撸奖也更容易被导演观众接受，

还一些很小题材的电影，比如这部，比如《咱们俩》，《孙子从美国来》等，讲的是最简单的人与人之间的相处，尽管拍的很好，却受众很少，也很难拿奖。

很佩服这些小题材电影的导演，他们更专注于想好好讲一个感人的故事呢。"
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,3,冯砾
,太阳伞,,4,
,太阳伞,,4,
,太阳伞,,4,
2037432,太阳伞,电影海报\2037432_太阳伞.jpg,4,老味道
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,3,外来的现代性启蒙者最后被“失信的村庄”逼走，表面是对于农村劣根性的批判，实际上是对现代性与四化进城急切的渴望；这与当下对现代性的反思进而表现农村的“美好”形成了鲜明的对比。
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,4,为众人抱薪者，不可使其冻毙于风雪。
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,4,在利益面前，一切道德都可以沦丧。几千年的遗毒，不是几十年就可以根除的。
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,4,千年的宋陵石像注视之下，太阳底下没有新鲜事
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,4,丰收的西瓜，
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,5,社会就需要这样的电影
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,5,2023年，南阳音乐节，周口药材。本来对这些同学印象还可以，看来上学，能上学，确实是筛选过程。
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,5,寓意十足，余音绕梁，意蕴悠长。人类的缺点从来没有被改变。黄金时代，北影拍摄。
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,3,"很好看，戏剧上的教化意味仍很强。不过对农民形象刻画显然单薄样板了一点。一些市镇风貌的刻画却不录同期声，混一些乱七八糟的配音和流行歌曲进去，感染力很差。但片子的一些喜剧手法很有趣，像李光复的活宝青年带来捧腹一阵又一阵。
PS:杨洁导演是因为这部影片所以找杨子纯演西游记续集里的老瓜农吗？"
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,4,这就是人性。电影很好看。好电影一般不为人所知道
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,4,时代下的农村缩影，只能是如此。
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,4,1.空间感非常好（这个井状的院落谁找的！好会找景！），除了开会片段石像象征用得略有一点点刻板（但也是做了视觉铺垫的），把乡村日常生活散漫-乌泱泱的藏与显、闹与静都以利落的节奏把握起来了；2.意象意识是结构化的，无论是同景反复还是散枝闲笔都相当注重情绪和余味，还有聚和散的精准度（它几乎避开了所有叙事意义上“关键场景”的现场！）；3.老丁的游侠征象特别重要，让我回想起「漂亮的塞尔吉」，当然了，在这部片子里却是失落的命运，不是个人的失落或辛庄的失落，是永恒的失落——而且没有丁点（别的村富起来了）（辛庄名誉扫地了）的训诫进入，无论有意与否，这些都使影片很大程度地跃出了“现代化”启蒙话语的幼稚边界。
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,4,看完一声叹息，人性的美好和丑陋形成鲜明对比。刚吃上水，转头就给挖井人一棒子，这种事太多了，有时候发觉不干涉他人因果是对的。这个片子拍得粗粝而真实，好在村庄还有一两个明白人，多数的愚蠢人只有后悔的份。01:26:36，B站观看。豆瓣8.2，第3908人评分
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,3,一个好故事，主题也很深刻，拍成一部电影却有些简陋
6872218,失信的村庄,电影海报\6872218_失信的村庄.jpg,3,本来一直是普通农民致富故事，结果是诚信问题带来了冲突。吃饭镜头真多
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,4,"7.7/10
捷克人民大炼钢"
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,3,任何意识形态下普通人其实都只在乎或佳人眷侣或柴米油盐的表达是永恒不过时的也相当打动人，只是一开始就选择了阵营的导演从头到尾藏不住的宣泄和嘲讽过于刺耳了，也显得格局不大，也许哲学家的角色去掉会好一些？毕竟太多说教了。压不住的激动最后在工人、劳改犯和狱卒在雨中围炉取暖的一幕平静下来，这也是最有力量的一幕。当代捷克如此反共真的是有迹可循的，从一开始就往极端走当然行不通，感慨啊感慨 /7
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,3,滿地的爛銅爛鐵好比破碎的舊生活。
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,5,9。在社会主义制度下充满希望地活下去，温馨的讽刺。
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,4,在723事件之后非常应景儿的片子，发生在五十年代捷克一党专制，空谈主义，好大喜功的社会环境下，被迫改造的资产阶级知识分子的辛涩生活。贯穿始终的废墟布景和泛暖含蓄的感情戏的强烈反差是最打动我的地方。投射在面孔上的一方明媚，聚拢在一起的羞涩的手，以及片尾那头顶的一方光明，细节精致如斯。
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,5,控制
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,4,性解放大爬梯
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,4,處理消失的方式很輕盈。
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,4,永远热爱，永远自由，因为有些东西是无法被物理禁锢的。献给被红色时代裹挟却忠于自我的人民！
1306418,失翼灵雀,电影海报\1306418_失翼灵雀.jpg,4,8/10。墙外的压迫无处不在，墙内的人选择乐观面对苦难。钢筋铁铜堆砌的工厂冷冰冰的，请来拍新闻片的导演却安排劳犯说既定的台词来营造温馨美好的假象；对资产阶级的强硬改造，更像隐喻蒙太奇中被机器用一堆废铁挤压而成的大铁块，是对自由的无情挤压；教师带着衣着干净的少先队给劳犯系红领巾，还贬低他们是被帝国主义熏黑的面孔。所幸理想和性的武器总能顽强的对抗政治枷锁：偷情私会被抓的男女和在女生宿舍外面偷窥的男囚犯，那对爱人用小镜子折射太阳光的温暖举动，结尾处随着升降机沉入黑暗的哲学教授，说获得了重生，刚新婚就加刑的男人与爱人相隔一座铁墙，望着越来越小的井口，仍相信幸福就在眼前。法警的妻子在家里生火高歌，用生命的躁动对抗荒谬的现实，感受生命活力的法警立马赶回厂子，与雨天里的劳犯们一起围绕篝火取暖，加入希望的阵营。
